Ratings,Reviews,binaryRatings
10,word describ gem seri hit deepli heart like mani authent feelingsi deepli move ive never see intensitydurationactingadapt even old gem roberto rossellini vittorio de sicaa million thank producersth except director saverio costanzo director alic rohrwacherth two unbeliev littl girlsprotagonist think ludovica nasti elisa del genioth two unbeliev main protagonist margherita mazzucco gaia giraceof cours elena ferrant crew member magnific accomplish,1
10,one best show ever experienc take place napl itali earli onward follow live two best friend lili elena progress live storylin grip captiv charact interest authent yet complex nuanc rendit itali fantast attent detail absolut perfect poetri total differ level comparison good show today seri deserv much much attent happi find gem favour put show top list happi guarante see major seri know compar see review refer wow excel seri perfect,1
10,rare see seri amaz recent brilliant friend style pace remind call name pace serv slow purpos look femal friendship feel intim raw style feel pleas gorgeou shot color,1
7,nd drag lose interest becom dark long great player stori look great,1
8,tv seri saga keep engross charact becom person concern well make sourc materi high calibr must watch tv seri opinion,1
10,breathtak drama remark attent detail napl never look stun central perform especi lenu captiv watch love,1
1,briljant friend introduc public truli art seri base italian bestsel seri book elena ferrant lot film critic talk rather blabber good artist wonder find seri stuff well tss ok mayb dont get that possibl like independ art movi immedi interest seri seem total misl good review imdb review want give total differ view seri pleas note saw season havent read book find seri least bit interest artist rather superfici larg melodramat sometim even hilari absurd ridicul kind way rather unemot last least slowpac bore say unemot one never get full reason even explan thing happen instanc infant lila throw doll cellar doesnt want win school contest boy throw rock nino etc etc one never get insight emot charact never fulli understand act frustrat jealousi mere stupid suppos book make sen emot give probabl even thrown reader viewer seri one guess cours anyway allin dark make top melodramat thu sometim even absurdand cours countless horsedrawn cart period vehicl extra like incess repetit woman men scream overwhelm explicit violenc numer misunderstand fill stage attent often distract stori cast rather mediocr two young actric extrem good role especi elisa del genio young elena rest actor didnt match thembi time season conclud bore slow pace show utterli disappoint overal act sometim confus complex storytel chronicl poor peopl postwar itali sconclus want give undeserv high imdb rate decid give least interest see next season,-1
10,tender time cruel stori well would expect talk one take place time sheer poverti case almost everywher europ w w place famou beauti notori peculiar napl itali napl poor suburb citi popul gener hardwork honest yet backward conserv prefer sometim stubborn tough peopl stori line develop natur unpretenti way everyth illustr charact situat set etc look honest classic neorealist italian film sentiment power film like de sica il ladro di biciclett spring pure honesti truth bitter stori tell lamica genial truth honesti make often cri watch cheap less cheap dramat scene tri evok emot word enorm emot power due honesti truth wake memori past common huge number peopl honestli retel remind word tremend emot power someth find line say melodrama see meanfor man bring far place stori develop long period stori take place quiet peac yet mani way differ environ neighborhood piraeu greec identif charact stori inevit henc shock emot make feel name main charact greco helena greco let alon place feel histori name greek get napolineapoli newciti,1
10,thank hbo bring seri usa go ahead second season sinc epic italian classic life itali bring screen beauti charact four lead girl fantast italian american great see slice life non shoot em mafia seri viva hbo plea plug ad richard,1
10,watch first seri hookedth actingth cinematographi absolut beauti write watch second seriesi dont think episod didnt crylook act lenah tortureof best friend fall man love lila superiorintellectu everyon el lenaso beauti beauti act seri one special onesthat realli underestim revered🙏,1
